Volatility 3 Framework 2.7.0

Offset	Name	Size
0xe001c4415730	\$Recycle.Bin\S-1-5-21-2283595964-1408901249-3188858278-1000\desktop.ini	216
0xe001c4416c10	\$Directory	216
0xe001c4417180	\Windows\System32\en-US\Taskmgr.exe.mui	216
0xe001c4420090	\Windows\System32\en-US\DismApi.dll.mui	216
0xe001c4426770	\Windows\System32\UIRibbonRes.dll	216
0xe001c4427090	\Program Files\CUAssistant\cuassistant.dll	216
0xe001c44272f0	\Users\Simon Zitauer\Searches\desktop.ini	216
0xe001c4428db0	\Windows\Microsoft.NET\Framework64\v4.0.30319\mscoreei.dll	216
0xe001c442bb10	\Windows\System32\config\systemprofile\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\FB0D848F74F70BB2EAA93746D24D9749	216
0xe001c442d8e0	\Windows\System32\dlnashext.dll	216
0xe001c4435f20	\$ConvertToNonresident	216
0xe001c4440f20	\Windows\System32\drivers\Wdf01000.sys	216
0xe001c4452cf0	\Windows\Logs\WindowsUpdate\WindowsUpdate.20240225.163047.895.21.etl	216
0xe001c4453790	\Endpoint	216
0xe001c445ad00	\MsFteWds	216
0xe001c445cf20	\Windows\INF\monitor.PNF	216
0xe001c445f9a0	\Windows\System32\wscui.cpl	216
0xe001c4460d60	\ProgramData\Microsoft\Search\Data\Applications\Windows\edb.log	216
0xe001c44628e0	\Users\Simon Zitauer\Pictures\Camera Roll\desktop.ini	216
0xe001c4462a50	\Windows\SysWOW64\apphelp.dll	216
0xe001c4469ed0	
`	0
0xe001c4478db0	\MsFteWds	216
0xe001c447ec40	\$Directory	216
0xe001c44807e0	\$Directory	216
0xe001c4485f20	\$Directory	216
0xe001c448bc40	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Math Input Panel.lnk	216
0xe001c4497090	\Users\Simon Zitauer\Documents	216
0xe001c44973e0	\Windows\SysWOW64\iertutil.dll	216
0xe001c4497550	\Windows\SysWOW64\urlmon.dll	216
0xe001c44993b0	\$ConvertToNonresident	216
0xe001c4499520	\Windows\SysWOW64\sfc_os.dll	216
0xe001c4499770	\Windows\SysWOW64\propsys.dll	216
0xe001c449e1d0	\Windows\System32\en-US\playtomenu.dll.mui	216
0xe001c449eac0	\Windows\SysWOW64\dnsapi.dll	216
0xe001c449ef20	\$Directory	216
0xe001c44a1090	\Windows\System32\msconfig.exe	216
0xe001c44a9090	\Windows\System32\DriverStore\FileRepository\volume.inf_amd64_b017de7f410d7e0a\volume.PNF	216
0xe001c44aa700	\Users\Simon Zitauer\Music\desktop.ini	216
0xe001c44ac6b0	\Windows\System32\drivers\wfplwfs.sys	216
0xe001c44b4090	\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Management\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Management.dll	216
0xe001c44b6b70	\$Directory	216
0xe001c44b6f20	\Windows\System32\acproxy.dll	216
0xe001c44b8f20	\Windows\System32\drivers\volmgrx.sys	216
0xe001c44b9a50	\Windows\SysWOW64\IPHLPAPI.DLL	216
0xe001c44b9bc0	\Windows\SysWOW64\wininet.dll	216
0xe001c44b9d30	\Windows\SysWOW64\dwmapi.dll	216
0xe001c44ba090	\$Directory	216
0xe001c44be8e0	\Windows\SysWOW64\mswsock.dll	216
0xe001c44c1470	\Windows\SysWOW64\ncryptsslp.dll	216
0xe001c44c29e0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.10240.16384_none_f41f7b285750ef43	216
0xe001c44c3f20	\Windows\SysWOW64\mlang.dll	216
0xe001c44c5090	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Windows Firewall with Advanced Security.lnk	216
0xe001c44c8250	\$Directory	216
0xe001c44d7090	\$Directory	216
0xe001c44db090	\$ConvertToNonresident	216
0xe001c44dff20	\$Directory	216
0xe001c44e3090	\Windows\SysWOW64\BCP47Langs.dll	216
0xe001c44e4df0	\Windows\System32\en-US\ole32.dll.mui	216
0xe001c44e6d10	\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\Views\HostedWebViewControl.xbf	216
0xe001c44e7ae0	\Windows\SysWOW64\dhcpcsvc6.dll	216
0xe001c44e88e0	\Windows\SysWOW64\Windows.Networking.Connectivity.dll	216
0xe001c44e8d00	\Windows\System32\prnfldr.dll	216
0xe001c44ea8e0	\Users\Simon Zitauer\AppData\Roaming\Microsoft\Credentials	216
0xe001c44eaf20	\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\33c6ece549f64f82d61d9a873cccb0b9\System.Core.ni.dll	216
0xe001c44f0090	\Windows\System32\wpnapps.dll	216
0xe001c44f3450	\Windows\System32\EhStorShell.dll	216
0xe001c44f4200	\$Directory	216
0xe001c44f7f20	\Windows\System32\en-US\windows.storage.dll.mui	216
0xe001c44f98e0	\Windows\SysWOW64\cryptnet.dll	216
0xe001c44fbbe0	\$Directory	216
0xe001c4501590	\$Directory	216
0xe001c450af20	\Windows\System32\tapiperf.dll	216
0xe001c450d4e0	\CMNotify	216
0xe001c4510f20	\Windows\System32\msscntrs.dll	216
0xe001c45116a0	\Windows\SystemApps\Microsoft.Windows.CloudExperienceHost_cw5n1h2txyewy\resources.pri	216
0xe001c4518330	\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\CortanaApi.ProxyStub.dll	216
0xe001c4519090	\Windows\System32\LocationPeGnss.dll	216
0xe001c45196b0	\Dev\Query	216
0xe001c451a470	\Windows\System32\en-US\mstsc.exe.mui	216
0xe001c451a5e0	\$Directory	216
0xe001c452f3b0	\Windows\Resources\Themes\aero\Shell\NormalColor\shellstyle.dll	216
0xe001c4531090	\Users\Simon Zitauer\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\WinRAR\WinRAR.lnk	216
0xe001c453a7a0	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsPhone_10.1506.20010.0_x64__8wekyb3d8bbwe\S-1-5-21-2283595964-1408901249-3188858278-1000.pckgdep	216
0xe001c453bf20	\Windows\SysWOW64\Windows.Graphics.dll	216
0xe001c4547980	\Windows\System32\WorkFoldersShell.dll	216
0xe001c454af20	\Windows\System32\en-US\FirewallAPI.dll.mui	216
0xe001c455ead0	\Windows\System32\MP3DMOD.DLL	216
0xe001c455ef20	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.10240.16384_none_f41f7b285750ef43	216
0xe001c4561680	\Users\Simon Zitauer\AppData\Local\Microsoft\OneDrive\17.3.5892.0626_1\amd64\msvcr120.dll	216
0xe001c4562a00	\Users\Simon Zitauer\AppData\Local\Microsoft\OneDrive\17.3.5892.0626_1\amd64\msvcp120.dll	216
0xe001c45646b0	\$PrepareToShrinkFileSize	216
0xe001c456bd60	\CMApi	216
0xe001c4570aa0	\Windows\System32\drivers\fileinfo.sys	216
0xe001c4573090	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.Photos_15.618.18170.0_x64__8wekyb3d8bbwe\S-1-5-21-2283595964-1408901249-3188858278-1000.pckgdep	216
0xe001c4575560	\Windows\SysWOW64\bcrypt.dll	216
0xe001c4575780	\Windows\System32\Tasks\Microsoft\Windows\.NET Framework\.NET Framework NGEN v4.0.30319 64 Critical	216
0xe001c45798d0	\$Directory	216
0xe001c457fc40	\Windows\System32\C_1256.NLS	216
0xe001c4587aa0	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Windows Media Player.lnk	216
0xe001c458a5a0	\Program Files\VMware\VMware Tools\suspend-vm-default.bat	216
0xe001c458ac40	\Windows\System32\activeds.tlb	216
0xe001c4590e60	\$Directory	216
0xe001c4599ce0	\Windows\System32\en-US\WUDFHost.exe.mui	216
0xe001c4599e50	\Program Files\WindowsApps\Microsoft.WindowsAlarms_10.1609.2843.2000_x64__8wekyb3d8bbwe\microsoft.system.package.metadata\S-1-5-21-2283595964-1408901249-3188858278-1000-MergedResources-0.pri	216
0xe001c459a4f0	\Windows\System32\wlidsvc.dll	216
0xe001c45a0510	\Windows\SysWOW64\msv1_0.dll	216
0xe001c45a0d20	\Users\Simon Zitauer\AppData\Local\Packages\Microsoft.Windows.Cortana_cw5n1h2txyewy\LocalState\AppIconCache\100\{00CA0406-5A3F-4B7D-9B80-6269D9DBBFD9}	216
0xe001c45ab530	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Memory Diagnostics Tool.lnk	216
0xe001c45aee50	\Windows\System32\en-US\shell32.dll.mui	216
0xe001c45cff20	\$Directory	216
0xe001c45e9ed0	
`	0
0xe001c45e9ee0	܉耉	0
0xe001c45fef20	\Windows\SysWOW64\WindowsCodecsExt.dll	216
0xe001c460a500	\$Directory	216
0xe001c460aa10	\Users\Simon Zitauer\AppData\Local\Microsoft\Windows\Caches\{3DA71D5A-20CC-432F-A115-DFE92379E91F}.1.ver0x0000000000000006.db	216
0xe001c460b090	\Windows\System32\mfmp4srcsnk.dll	216
0xe001c4614f20	\$Directory	216
0xe001c461ac40	\Windows\Fonts\StaticCache.dat	216
0xe001c4621090	\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Configuration\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Configuration.dll	216
0xe001c462a260	\Windows\Microsoft.NET\Framework\v4.0.30319\clrjit.dll	216
0xe001c462a3d0	\Windows\System32\winevt\Logs\Microsoft-Windows-ApplicationResourceManagementSystem%4Operational.evtx	216
0xe001c462cc00	\Windows\UpdateAssistant\UpdateAssistant.exe	216
0xe001c4631f20	\$Directory	216
0xe001c4632980	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.10240.16384_none_f41f7b285750ef43	216
0xe001c463bc40	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.BingNews_4.3.193.0_x86__8wekyb3d8bbwe\S-1-5-21-2283595964-1408901249-3188858278-1000.pckgdep	216
0xe001c4641090	\ProgramData\Microsoft\Windows\Start Menu\Programs\System Tools\Task Manager.lnk	216
0xe001c4643cf0	\Windows\SysWOW64\en-US\wmploc.DLL.mui	216
0xe001c4645180	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\System Tools\desktop.ini	216
0xe001c4647a50	\$Directory	216
0xe001c4647bc0	\Users\Simon Zitauer\AppData\Local\Microsoft\OneDrive\21.220.1024.0005\amd64\FileSyncShell64.dll	216
0xe001c464c090	\Windows\System32\RoamingSecurity.dll	216
0xe001c4652db0	\$Directory	216
0xe001c4652f20	\Windows\System32\drivers\UMDF\WpdFs.dll	216
0xe001c465d270	\Windows\System32\en-US\propsys.dll.mui	216
0xe001c4668090	\wkssvc	216
0xe001c46684c0	\Windows\System32\WUDFx.dll	216
0xe001c4668f20	\$ConvertToNonresident	216
0xe001c4679e10	\Windows\System32\perfh009.dat	216
0xe001c4680e50	\Windows\System32\TSChannel.dll	216
0xe001c4687c60	\Windows\System32\en-US\windows.storage.dll.mui	216
0xe001c468f2c0	\Windows\System32\slui.exe	216
0xe001c4694b70	\Windows\WinSxS\Manifests\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.10240.16384_none_f41f7b285750ef43.manifest	216
0xe001c469bbd0	\Windows\SysWOW64\msftedit.dll	216
0xe001c46a9e10	\Windows\System32\KernelBase.dll	216
0xe001c46b0700	\Users\Simon Zitauer\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db	216
0xe001c46b24f0	\Users\Simon Zitauer\AppData\Local\TileDataLayer\Database\EDB.chk	216
0xe001c46b4600	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsAlarms_10.1609.2843.2000_x64__8wekyb3d8bbwe\S-1-5-21-2283595964-1408901249-3188858278-1000.pckgdep	216
0xe001c46c4f20	\Windows\System32\drivers\Synth3dVsc.sys	216
0xe001c46cd090	\$Directory	216
0xe001c46f2430	\Windows\System32\drivers\cng.sys	216
0xe001c4705f20	\$Directory	216
0xe001c470de30	\Windows\System32\comuid.dll	216
0xe001c4711a60	\Windows\System32\en-US\dui70.dll.mui	216
0xe001c4714f20	\Windows\System32\en-US\chartv.dll.mui	216
0xe001c4735210	\Windows\System32\cryptbase.dll	216
0xe001c4739e40	\Endpoint	216
0xe001c4739e90	ꂀ쏙￿잀ꐥÑ	4
0xe001c473b090	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Remote Desktop Connection.lnk	216
0xe001c473be80	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_5.82.10240.16384_none_0212ec7eba871e86	216
0xe001c47565a0	\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.10240.17020_none_1152834562020692\wcp.dll	216
0xe001c4759090	\Windows\SysWOW64\version.dll	216
0xe001c4760370	\Windows\System32\en-US\crypt32.dll.mui	216
0xe001c4766260	\Windows\System32\WinMetadata\Windows.ApplicationModel.winmd	216
0xe001c477e540	\$Directory	216
0xe001c4796090	\Program Files\WindowsApps\Microsoft.Windows.Photos_15.618.18170.0_x64__8wekyb3d8bbwe\PhotosApp.Windows.dll	216
0xe001c47966c0	\$Directory	216
0xe001c479bba0	\$Directory	216
0xe001c479ff20	\Windows\System32\SearchProtocolHost.exe	216
0xe001c47a0090	\Windows\System32\osrss.dll	216
0xe001c47a0240	\Users\Simon Zitauer\AppData\Local\Packages\Microsoft.Windows.Cortana_cw5n1h2txyewy\LocalState\AppIconCache\100\{020127CA-6A59-484F-A5E6-A7B6883184F6}	216
0xe001c47c0090	\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe	216
0xe001c47cfa80	\$Directory	216
0xe001c47e3b90	\Windows\System32\en-US\winmm.dll.mui	216
0xe001c47f8310	\Windows\SysWOW64\UIAutomationCore.dll	216
0xe001c47fe090	\Users\Simon Zitauer\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db	216
0xe001c4984090	\Endpoint	216
0xe001c4989cd0	\Windows\System32\cmdext.dll	216
0xe001c498ad10	\Users\Simon Zitauer\AppData\Local\Packages\Microsoft.Windows.Cortana_cw5n1h2txyewy\LocalState\AppIconCache\100\{A24844CE-492F-40FA-98E0-72927AF5D56B}	216
0xe001c4994f20	\Windows\System32\drivers\dmvsc.sys	216
0xe001c4995090	\Windows\System32\VAN.dll	216
0xe001c49b4990	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.BingFinance_4.3.193.0_x86__8wekyb3d8bbwe\S-1-5-21-2283595964-1408901249-3188858278-1000.pckgdep	216
0xe001c49ba7b0	\Windows\System32\cscsvc.dll	216
0xe001c49bef20	\Users\Simon Zitauer\AppData\Local\Microsoft\Windows\ActionCenterCache\{9CA8CA51-75AE-4655-AAA3-42B45F25A617}.png	216
0xe001c49c5db0	\CMApi	216
0xe001c49cff20	\Windows\System32\en-US\WFSR.dll.mui	216
0xe001c49dcf20	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Disk Cleanup.lnk	216
0xe001c49e5f20	\Windows\INF\oem2.PNF	216
0xe001c49edf20	\Windows\System32\StoreAgent.dll	216
0xe001c4a0fbf0	\$Directory	216
0xe001c4a23a10	\ProcessManagement	216
0xe001c4a23bd0	\Users\Simon Zitauer\AppData\Local\Packages\Microsoft.Windows.Cortana_cw5n1h2txyewy\LocalState\AppIconCache\100\{9DCD9B85-42C5-4483-B697-5A445EADBED1}	216
0xe001c4a3cf20	\Windows\System32\WinMetadata\Windows.Storage.winmd	216
0xe001c4a46820	\Program Files\WindowsApps\Microsoft.XboxApp_5.6.17000.0_x64__8wekyb3d8bbwe\AppxManifest.xml	216
0xe001c4a4df20	\Windows\System32\playtomenu.dll	216
0xe001c4a7a090	\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Printing-Foundation-Package~31bf3856ad364e35~amd64~en-US~10.0.10240.16384.cat	216
0xe001c4a7aa80	\Windows\System32\DriverStore\FileRepository\disk.inf_amd64_e663b989768e2085\disk.inf	216
0xe001c4a85f20	\Windows\Temp\fwtsqmfile00.sqm	216
0xe001c4a97f20	\ProgramData\Microsoft\Windows Defender\Scans\mpcache-DE79A719CF48662054FE6F29585D06490E31B8B9.bin.87	216
0xe001c4aa2db0	\Users\Simon Zitauer\AppData\Local\Microsoft\Windows\Explorer\iconcache_idx.db	216
0xe001c4aaa090	\Users\Simon Zitauer\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\8EC9B1D0ABBD7F98B401D425828828CE_3C3FFBD5B5E1F83D38D83D027C3543A1	216
0xe001c4ab5090	\$Directory	216
0xe001c4ab5210	\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-OneCore-CoreSystem-WOW64-base-Package~31bf3856ad364e35~amd64~en-US~10.0.10240.16384.cat	216
0xe001c4abd2d0	\$Directory	216
0xe001c4abda60	\$Directory	216
0xe001c4abe510	\$Directory	216
0xe001c4ad3580	\Windows\SysWOW64\sxs.dll	216
0xe001c4ae47d0	\Windows\System32\en-US\wdmaud.drv.mui	216
0xe001c4af1090	\Endpoint	216
0xe001c4af4170	\$Directory	216
0xe001c4af6950	\$Directory	216
0xe001c4b01090	\Program Files\WindowsApps\Microsoft.WindowsStore_2015.7.1.0_x64__8wekyb3d8bbwe\AppxManifest.xml	216
0xe001c4b03270	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsSoundRecorder_10.1506.15100.0_x64__8wekyb3d8bbwe\S-1-5-21-2283595964-1408901249-3188858278-1000.pckgdep	216
0xe001c4b034d0	\Windows\assembly\NativeImages_v4.0.30319_64\System\5d38433b42c8020426ab2fef33289985\System.ni.dll.aux.tmp	216
0xe001c4b16090	\Windows\System32\en-US\UIRibbon.dll.mui	216
0xe001c4b186e0	\Windows\System32\fhcfg.dll	216
0xe001c4b1b090	\Windows\System32\LogonUI.exe	216
0xe001c4b21310	\Windows\System32\en-US\PeerDistSvc.dll.mui	216
0xe001c4b2b2e0	\$Directory	216
0xe001c4b2bf20	\Users\SIMONZ~1\AppData\Local\Temp\wct5298.tmp	216
0xe001c4b313e0	\Windows\SystemApps\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\ContentManagementSDK.dll	216
0xe001c4b3d370	\Windows\System32\en-US\dui70.dll.mui	216
0xe001c4b48090	\Windows\System32\en-US\cmd.exe.mui	216
0xe001c4b48a90	\$Directory	216
0xe001c4b53090	\Windows\System32\drivers\fltMgr.sys	216
0xe001c4b53900	\$Directory	216
0xe001c4b7d090	\Windows\System32\apprepsync.dll	216
0xe001c4b8e980	\Windows\System32\netutils.dll	216
0xe001c4b91460	\Windows\System32\drivers\WUDFPf.sys	216
0xe001c4b91f20	\Users\Simon Zitauer\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db	216
0xe001c4ba0f20	\Program Files\Windows Photo Viewer\PhotoBase.dll	216
0xe001c4bb1300	\$Directory	216
0xe001c4bb1470	\Windows\System32\catroot2\edbtmp.log	216
0xe001c4bcff20	\Users\desktop.ini	216
0xe001c4bd1f20	\Windows\System32\drivers\en-US\http.sys.mui	216
0xe001c4be5090	\Windows\System32\odbcint.dll	216
0xe001c4bf45d0	\$Directory	216
0xe001c4c09ed0	
`	0
0xe001c4c09f20	\$Directory	216
0xe001c4c0e090	\Users\Simon Zitauer\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessories\Notepad.lnk	216
0xe001c4c0ece0	\$Directory	216
0xe001c4c16090	\ProgramData\Microsoft\Windows Defender\Scans\mpcache-DE79A719CF48662054FE6F29585D06490E31B8B9.bin.80	216
0xe001c4c19ed0	
`	0
0xe001c4c27f20	\$Directory	216
0xe001c4c2c550	\Windows\System32\schtasks.exe	216
0xe001c4c38550	\Windows\System32\en-US\twinui.dll.mui	216
0xe001c4c38b00	\Windows\System32\WwaApi.dll	216
0xe001c4c40a80	\Windows\System32\netprofm.dll	216
0xe001c4c42360	\Endpoint	216
0xe001c4c46bb0	\$Directory	216
0xe001c4c4d090	\Windows\System32\drivers\volmgr.sys	216
0xe001c4c4dd00	\Endpoint	216
0xe001c4c71c80	\Windows\System32\drivers\WindowsTrustedRT.sys	216
0xe001c4c8fa20	\ProgramData\Microsoft\Windows Defender\Definition Updates\Default\NisFull.vdm	216
0xe001c4c98c50	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.10240.16384_none_f41f7b285750ef43	216
0xe001c4ca4e10	\$Directory	216
0xe001c4ca7960	\Windows\System32\en-US\defragsvc.dll.mui	216
0xe001c4cad090	\Windows\System32\DriverStore\FileRepository\ksfilter.inf_amd64_d6963b5937e6d7a5\ksfilter.PNF	216
0xe001c4cad8e0	\Windows\System32\drivers\WUDFRd.sys	216
0xe001c4caef20	\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvc.dll	216
0xe001c4cba350	\$Directory	216
0xe001c4cc3f20	\Windows\System32\WSSync.dll	216
0xe001c4cc9e60	\ProgramData\Microsoft\Windows Defender\Scans\mpenginedb.db-wal	216
0xe001c4ccdf20	\Windows\System32\config\systemprofile\AppData\Local\Microsoft\IdentityCRL\production\MetaConfig.xml	216
0xe001c4ce28f0	\Users\Simon Zitauer\AppData\Local\Packages\Microsoft.Windows.Cortana_cw5n1h2txyewy\LocalState\AppIconCache\100\{6471F6D2-37C9-438C-B810-90F899E92F80}	216
0xe001c4cedf20	\Windows\System32\SNTSearch.dll	216
0xe001c4cfbcd0	\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Features-Package-AutoMerged-base~31bf3856ad364e35~amd64~en-US~10.0.10240.16384.cat	216
0xe001c4d09ed0	
`	0
0xe001c4d09f20	\Windows\System32\mstsc.exe	216
0xe001c4d0e5b0	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.ParentalControls_1000.10240.16384.0_neutral_neutral_cw5n1h2txyewy\S-1-5-21-2283595964-1408901249-3188858278-1000.pckgdep	216
0xe001c4d0ef20	\Windows\Fonts\segoeuisl.ttf	216
0xe001c4d3aee0	\Windows\System32\en-US\mmci.dll.mui	216
0xe001c4d3b090	\Windows\SysWOW64\dxgi.dll	216
0xe001c4d47cf0	\Windows\System32\DeviceDriverRetrievalClient.dll	216
0xe001c4d54b10	\srvsvc	216
0xe001c4d71090	\Windows\System32\SensorsApi.dll	216
0xe001c4d79db0	\Users\Simon Zitauer\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\07CEF2F654E3ED6050FFC9B6EB844250_BACC6CD2B29F18349081C9FD2343833B	216
0xe001c4d87f20	\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Features-Package-AutoMerged-drivers~31bf3856ad364e35~amd64~~10.0.10240.16384.cat	216
0xe001c4d91090	\Windows\System32\ifsutil.dll	216
0xe001c4d98b00	\$Directory	216
0xe001c4db2090	\$Directory	216
0xe001c4dbcd40	\Users\Simon Zitauer\AppData\Local\Packages\Microsoft.Windows.Cortana_cw5n1h2txyewy\AC\Microsoft\CryptnetUrlCache\MetaData\57C8EDB95DF3F0AD4EE2DC2B8CFD4157	216
0xe001c4dbf090	\Windows\System32\pmcsnap.dll	216
0xe001c4dcd090	\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy	216
0xe001c4dcd2c0	\ProgramData\Microsoft\Windows Defender\Definition Updates\{78232BDA-CF1D-4FE0-94E5-53C766C4F8A5}\mpavdlta.vdm	216
0xe001c4dd4eb0	\Users\Simon Zitauer\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\desktop.ini	216
0xe001c4dd6090	\Windows\System32\sechost.dll	216
0xe001c4dd6f20	\$Directory	216
0xe001c4df5240	\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Numerics\v4.0_4.0.0.0__b77a5c561934e089\System.Numerics.dll	216
0xe001c4df53b0	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Task Scheduler.lnk	216
0xe001c4e09090	\Windows\System32	216
0xe001c4e0cf20	\Windows\SysWOW64\avrt.dll	216
0xe001c4e2fb00	\Windows\Fonts\segmdl2.ttf	216
0xe001c4e50f20	\Users\Simon Zitauer\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\77EC63BDA74BD0D0E0426DC8F8008506	216
0xe001c4e53090	\$Directory	216
0xe001c4e54090	\Windows\System32\Clipc.dll	216
0xe001c4e5bf20	\Users\Simon Zitauer\Pictures\desktop.ini	216
0xe001c4e74090	\Windows\System32\winevt\Logs\Microsoft-Windows-UAC%4Operational.evtx	216
0xe001c4e7a090	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.10240.16384_none_f41f7b285750ef43	216
0xe001c4e7a240	\Users\Simon Zitauer\AppData\Local\Microsoft\Windows\Explorer\iconcache_idx.db	216
0xe001c4e7ab50	\Windows\SysWOW64\d3d10warp.dll	216
0xe001c4e7af20	\Windows\System32\en-US\filemgmt.dll.mui	216
0xe001c4e83980	\Windows\System32\en-US\ole32.dll.mui	216
0xe001c4e97c70	\Windows\System32\en-US\shell32.dll.mui	216
0xe001c4ea3830	\$Directory	216
0xe001c4eb5090	\$Directory	216
0xe001c4ebbf20	\$Directory	216
0xe001c4ec23f0	\ProgramData\Microsoft\Windows Defender\Scans\mpcache-DE79A719CF48662054FE6F29585D06490E31B8B9.bin.01	216
0xe001c4ec2f20	\$Directory	216
0xe001c4ec7b30	\Windows\System32\en-US\comdlg32.dll.mui	216
0xe001c4ed7090	\Windows\System32\DriverStore\en-US\usbstor.inf_loc	216
0xe001c4eecd00	\Windows\Registration\R000000000006.clb	216
0xe001c4f21920	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.3DBuilder_10.0.0.0_x64__8wekyb3d8bbwe\S-1-5-21-2283595964-1408901249-3188858278-1000.pckgdep	216
